,Predicted_censored
132,0.456654050012546
133,0.383392180058712
134,0.621406921922708
135,0.648475375804709
136,0.745769855626334
137,0.248619254087736
138,0.170311837511301
139,0.160021463652716
140,0.0667056145629424
141,0.506308299345292
142,0.679705557118823
143,0.0799141958311688
144,0.123138340724659
145,0.610824744742245
146,0.778314780058823
147,0.195338050208334
148,0.694681102837281
149,0.695326547585537
150,0.217376899588755
151,0.62894533191569
152,0.552063086627472
153,0.503472240112306
154,0.526576574984361
155,0.454402480287526
156,0.728181804107749
157,0.547050653558274
158,0.849944344570078
159,0.43516238873806
160,0.695131169632486
161,0.27947516972839
162,0.12206230007041
163,0.532273286872804
164,0.71400315120483
165,0.082557225749295
166,0.831115999864012
167,0.787567037550703
168,0.312471300792895
169,0.277178685054566
170,0.849114187653785
171,0.72275693112161
172,0.731148666414972
173,0.575948693027002
174,0.401867981664942
175,0.175922660335557
176,0.566178686106947
177,0.17420477641159
178,0.0994367903910278
179,0.85313699071162
180,0.456662843300796
181,0.112826936635762
182,0.0705503867017277
183,0.0407356104924856
184,0.0892140378952645
185,0.137611793148391
186,0.170145787266044
187,0.73722398125897
188,0.113669378711611
189,0.524718182907661
190,0.868063242786947
191,0.170044433574476
192,0.304160178337629
193,0.689296130190789
194,0.251510649368354
195,0.378854258373335
196,0.0974365597753125
197,0.489302597511581
198,0.370595084037939
199,0.680520798938275
200,0.668959109882289
201,0.117560012808809
202,0.0380848960300117
203,0.0951530181342361
204,0.648027677507128
205,0.371362702758941
206,0.409335194884763
207,0.826197463769943
208,0.136170753961144
209,0.204996137509945
210,0.946579456423811
211,0.30769331368597
212,0.160280625250959
213,0.387426273610337
214,0.742465723849832
215,0.741758530356053
216,0.153045685380392
217,0.438618322877583
218,0.654858912793066
219,0.734848342422508
220,0.533116507094387
221,0.562569371525566
222,0.154770357356326
223,0.0587076801778836
224,0.620641572762515
225,0.16188962024536
226,0.138213734997498
227,0.949409880118988
228,0.933239184184692
229,0.505167539838754
230,0.367519140499175
231,0.500228657289428
232,0.325729733688449
233,0.585058884500675
234,0.631636723813344
235,0.579339731046852
236,0.0764445381885044
237,0.750788683243158
238,0.584190018043497
239,0.393125959507011
240,0.09080350721905
241,0.11316437890075
242,0.207912054565051
243,0.402286684492021
244,0.660634809760843
245,0.261213208513218
246,0.437936682261388
247,0.179231525032246
248,0.798717027709535
249,0.263635195018815
250,0.277636438679578
251,0.213551872736006
252,0.341773629463221
253,0.281651530062229
254,0.63449727987337
255,0.350540084694357
256,0.54580904697215
257,0.641152259937928
258,0.497927420194106
259,0.404405344590613
260,0.652940503507282
261,0.242070845741692
262,0.804981826572138
263,0.160304929171128
264,0.406363073980528
265,0.373540247775517
266,0.192042140601736
267,0.750596351017851
268,0.425290717601929
269,0.252912933026964
270,0.551136474053398
271,0.0793914214563657
272,0.056962938427424
273,0.584624734568166
274,0.100019829549354
275,0.0955414823383093
276,0.531714635813775
277,0.254994294289739
278,0.0275626797854062
279,0.203905784890217
280,0.280000449015608
281,0.181394180177756
282,0.11835383930555
283,0.157408387580507
284,0.59722463357971
285,0.050585380444527
286,0.0834963972807629
287,0.147745842705231
288,0.614952319246482
289,0.151953292004718
290,0.227427561541445
291,0.0910824866471531
292,0.183668463909414
293,0.0866075627084539
294,0.120136741813557
295,0.234983189897787
296,0.78561373131448
297,0.412313932241603
298,0.129482826399423
299,0.144743679821459
300,0.225778959292554
301,0.371537688318751
302,0.222509151432605
303,0.510330332748637
304,0.283460383853169
305,0.720218806696962
306,0.303400756821932
307,0.147420809633757
308,0.471407141324914
309,0.715493961994177
310,0.732514356550941
311,0.176090160446798
312,0.26455849572249
313,0.661399278171539
314,0.621617138145118
315,0.540721811045937
316,0.492791932448522
317,0.414838170369248
318,0.636974706328745
319,0.021206123532958
320,0.494976556379087
321,0.515212623388964
322,0.681863788909244
323,0.32241545466609
324,0.317703175730503
325,0.342417107697652
326,0.622736373321312
327,0.658135220384395
328,0.163423168857423
329,0.584069391183817
330,0.146311399848717
331,0.802837204348555
332,0.532619976920315
333,0.414008957672981
334,0.474101448255547
335,0.579298200402829
336,0.820009547517698
337,0.201117745555271
338,0.0615798771396066
339,0.623341170916107
340,0.659686410128935
341,0.112515544484459
342,0.233644020360427
343,0.663004591454464
344,0.389289870063124
345,0.632247880844786
346,0.728096954394252
347,0.198477268234602
348,0.708860020851889
349,0.580060398048801
350,0.324953420171119
351,0.72655407888075
352,0.197993778292914
353,0.618843919320828
354,0.618205431395366
355,0.610097665908251
356,0.562363325883715
357,0.29959817834227
358,0.0263852576735272
359,0.149285345115543
360,0.682339004623612
361,0.435020269158546
362,0.284843715345156
363,0.100890070689984
364,0.152176416294025
365,0.327080739124331
366,0.331041764722174
367,0.48289206417181
368,0.27953292098585
369,0.304739562943217
370,0.0638288717228399
371,0.121270581639933
372,0.696464397619025
373,0.59874597115879
374,0.510679455029749
375,0.127372886069146
376,0.100416516680451
377,0.156806317447527
378,0.0855685394850449
379,0.488119482707332
380,0.665426199015789
381,0.135109548114181
382,0.848107890916496
383,0.142912688710359
384,0.853090402081053
385,0.0675401154281723
386,0.18535417353653
387,0.46349462526931
388,0.303944129321964
389,0.579206891259264
390,0.60835279796264
391,0.151823839388536
392,0.463173507445884
393,0.665229572898167
394,0.146936999483966
395,0.530691478584974
396,0.536170034032083
397,0.199942165557971
398,0.308993044624537
399,0.47172720191156
400,0.300754106890758
401,0.633455243165121
402,0.2763104204466
403,0.21376897603909
404,0.153806689734442
405,0.0641931249224037
406,0.445302784957217
407,0.441333310517164
408,0.133983320568184
409,0.474551261674342
410,0.235304020159495
411,0.542771022527905
412,0.739360801461528
413,0.405908959004346
414,0.302918835930037
415,0.10892087756588
416,0.488304327419113
417,0.404922512702855
418,0.374669483942848
419,0.15424119311747
420,0.422780872968767
421,0.705378598181016
422,0.577310783513216
423,0.393204822364563
424,0.728493536607896
425,0.463344189962168
426,0.287686999725712
427,0.4319119861888
428,0.615507803531827
429,0.140010532453819
430,0.22770325178223
431,0.686457342656259
432,0.184974233235989
433,0.0858133987214717
434,0.0558031840827129
435,0.657105000240824
436,0.489125977461206
437,0.562485751968176
438,0.726410415697836
439,0.689185001774694
440,0.823035865691702
441,0.844272947167012
442,0.27843583990229
443,0.711676151518628
444,0.17155399234043
445,0.320184518051358
446,0.256688551647596
447,0.600713171629135
448,0.725323677104394
449,0.714098020628521
450,0.710647063896715
451,0.190568879253832
452,0.746310949651753
453,0.40689132012259
454,0.123058857927867
455,0.659440148583372
456,0.0516587217166996
457,0.509484705234016
458,0.378933101152489
459,0.491889088476346
460,0.0814226893574004
461,0.0187487968747328
462,0.940531254594996
463,0.357073093935935
464,0.669148408955704
465,0.915692209274351
466,0.700505635291551
467,0.239060973240205
468,0.0455992576931426
469,0.404757042684693
470,0.1037898283463
471,0.060512463345476
472,0.365472024153011
473,0.687976814470826
474,0.0773746166597491
475,0.102474179848217
476,0.137851985920354
477,0.26545920638854
478,0.18028598953619
479,0.101894358745346
480,0.0826619148312368
481,0.299416348040166
482,0.103137975953388
483,0.214852242881498
484,0.622230779716257
485,0.301747023378559
486,0.730702231404153
487,0.155028501604563
488,0.215290060107473
489,0.103536455757156
490,0.242635847486263
491,0.416820686301408
492,0.502006162500649
493,0.474494547832396
494,0.300107567357228
495,0.0819164682217768
496,0.621448383897961
497,0.498112634668311
498,0.095562224975217
499,0.510592091279897
500,0.266366585546661
501,0.50489840815381
502,0.684936394152033
503,0.10007509482648
504,0.0566618248722854
505,0.631474133414485
506,0.792331286899003
507,0.261386299725956
508,0.732711976973545
509,0.16532962862988
510,0.55992957723346
511,0.450284959763337
512,0.514959948791799
513,0.641582811068936
514,0.802691007153232
515,0.81211997858717
516,0.346283509101775
517,0.864575260702567
518,0.336034059673156
519,0.191793427548659
520,0.388862908680561
521,0.623182921454539
522,0.0712621617768606
523,0.441278246618398
524,0.242402573360567
525,0.563567031585631
526,0.217364279516531
527,0.0645834236681176
528,0.393895138342672
529,0.473337163487862
530,0.736647362143194
531,0.730931542851545
532,0.394265651986476
533,0.727434337525233
534,0.345244463639322
535,0.735100937738068
536,0.602246693107553
537,0.678998180398371
538,0.469518690728985
539,0.42210429467635
540,0.224306457523807
541,0.400824816614737
542,0.590933543152282
543,0.281243313899641
544,0.6443159836326
545,0.514506187492395
546,0.49735745112389
547,0.503781234801961
548,0.561220060415588
549,0.499114184049547
550,0.928563224537214
551,0.895651288572196
552,0.37839951972257
553,0.385749588002534
554,0.567335063756318
555,0.837731633849256
556,0.929874995907195
557,0.78277633566896
558,0.830509569555364
559,0.671974630944913
560,0.747931897982581
561,0.135792747035867
562,0.801823332582919
563,0.69410899068277
564,0.100369017091419
565,0.474544970269045
566,0.404686330209925
567,0.642409874976311
568,0.27405515467539
569,0.747069306894238
570,0.594547941030454
571,0.124378045834408
572,0.157507637697727
573,0.0989740022780358
574,0.405736934857485
575,0.397287109479796
576,0.0625063902546822
577,0.312120446358526
578,0.706332111738338
579,0.353431653297369
580,0.665760170548154
581,0.834649656121628
582,0.871811131636685
583,0.254321213373243
584,0.0761299909396619
585,0.312502604689136
586,0.518406590827934
587,0.0802560952859266
588,0.712236059426821
589,0.381122124168154
590,0.709284925290803
591,0.759960180547533
592,0.240067391817465
593,0.277451651278351
594,0.424584419542794
595,0.434352620332958
596,0.560765897942604
597,0.579100337888053
598,0.479079815140433
599,0.26302172328718
600,0.781811006131109
601,0.665128188834245
602,0.595790592955372
603,0.710468189994248
604,0.37002153065798
605,0.324829925612517
606,0.716269576859508
607,0.376252316406215
608,0.606008936392652
609,0.301909736759967
610,0.727628957485089
611,0.436996446428297
612,0.607948094424355
613,0.706630143832136
614,0.57573471842234
615,0.221525128590838
616,0.526687565791767
617,0.652680846342632
618,0.755362209216828
619,0.580960577014837
620,0.791266720503999
621,0.725295828149445
622,0.571219812619308
623,0.554964879555518
624,0.489792187190578
625,0.679161756411596
626,0.838510913015626
627,0.537628860873259
628,0.668240744440541
629,0.152800797725917
630,0.112112472569777
631,0.0547280125268374
632,0.253858304395647
633,0.719495043303708
634,0.651835361615639
635,0.157396157233858
636,0.559707631723715
637,0.0965155784232896
638,0.244512505256603
639,0.322256468401819
640,0.696132067012789
641,0.652830477873528
642,0.791793639144337
643,0.260508675550138
644,0.15407357178805
645,0.638696766255353
646,0.664477032731131
647,0.0711709662910044
648,0.597050811417583
649,0.157898839980807
650,0.083356543613967
651,0.506468240737544
652,0.0517769561258122
653,0.379984957528821
654,0.180628453936133
655,0.0696702335612183
656,0.124099602615323
657,0.182753726509523
658,0.417620261315159
659,0.195710076850115
660,0.170531338528603
661,0.199691433697932
662,0.144823596579889
663,0.735593746018825
664,0.151639013645948
665,0.29685973416817
666,0.711421572842452
667,0.202488198081216
668,0.149852265145467
669,0.824081762492133
670,0.283160737028412
671,0.496891709079087
672,0.429400867146156
673,0.438539490565588
674,0.435697328251487
675,0.409038042977972
676,0.296811848263063
677,0.514384200216609
678,0.371941056284548
679,0.486085662131386
680,0.479319024345735
681,0.723974392547124
682,0.486860402431669
683,0.883841347930522
684,0.463117966358564
685,0.637899584108648
686,0.353725665754528
