,Predicted_censored
358,0.742446025642143
359,0.742446025642143
360,0.803082598152689
361,0.749025044717805
362,0.742446025642143
363,0.742446025642143
364,0.742446025642143
365,0.742871071029421
366,0.742446025642143
367,0.803082598152689
368,0.742871071029421
369,0.742871071029421
370,0.742446025642143
371,0.742446025642143
372,0.803082598152689
373,0.803082598152689
374,0.789918232609418
375,0.742446025642143
376,0.742446025642143
377,0.742446025642143
378,0.742446025642143
379,0.803082598152689
380,0.803082598152689
381,0.742446025642143
382,0.803082598152689
383,0.742446025642143
384,0.803082598152689
385,0.742446025642143
386,0.742446025642143
387,0.751857040540713
388,0.745352726584387
389,0.746589410254682
390,0.803082598152689
391,0.742446025642143
392,0.752512978614057
393,0.752128027508747
394,0.742446025642143
395,0.760568756944433
396,0.746589410254682
397,0.745352726584387
398,0.753207202912475
399,0.742871071029421
400,0.742871071029421
401,0.803082598152689
402,0.742446025642143
403,0.742446025642143
404,0.742446025642143
405,0.742446025642143
406,0.752128027508747
407,0.745352726584387
408,0.742446025642143
409,0.745352726584387
410,0.742871071029421
411,0.749725223806971
412,0.753207202912475
413,0.743477092115481
414,0.742446025642143
415,0.742446025642143
416,0.803082598152689
417,0.742871071029421
418,0.743477092115481
419,0.742446025642143
420,0.803082598152689
421,0.803082598152689
422,0.803082598152689
423,0.744791885459783
424,0.767970007345546
425,0.746589410254682
426,0.745352726584387
427,0.751857040540713
428,0.752512978614057
429,0.742446025642143
430,0.742446025642143
431,0.803082598152689
432,0.742446025642143
433,0.742446025642143
434,0.742446025642143
435,0.803082598152689
436,0.748002501538429
437,0.803082598152689
438,0.753207202912475
439,0.7615987568236
440,0.803082598152689
441,0.781855327196138
442,0.742446025642143
443,0.803082598152689
444,0.742446025642143
445,0.742446025642143
446,0.742446025642143
447,0.760568756944433
448,0.803082598152689
449,0.803082598152689
450,0.803082598152689
451,0.742446025642143
452,0.803082598152689
453,0.749025044717805
454,0.742446025642143
455,0.752128027508747
456,0.742446025642143
457,0.752128027508747
458,0.760568756944433
459,0.803082598152689
460,0.742446025642143
461,0.752512978614057
462,0.764689692236281
463,0.752512978614057
464,0.795687625820549
465,0.803082598152689
466,0.803082598152689
467,0.753207202912475
468,0.742446025642143
469,0.742446025642143
470,0.742446025642143
471,0.742446025642143
472,0.742446025642143
473,0.801838846518735
474,0.742446025642143
475,0.742446025642143
476,0.742446025642143
477,0.742446025642143
478,0.742446025642143
479,0.742446025642143
480,0.742446025642143
481,0.742446025642143
482,0.742446025642143
483,0.742446025642143
484,0.745352726584387
485,0.742446025642143
486,0.803082598152689
487,0.742446025642143
488,0.742871071029421
489,0.742446025642143
490,0.74680139443931
491,0.745352726584387
492,0.749725223806971
493,0.803082598152689
494,0.744135567186132
495,0.742446025642143
496,0.758831974331648
497,0.742871071029421
498,0.746589410254682
499,0.803082598152689
500,0.742446025642143
501,0.752128027508747
502,0.803082598152689
503,0.742446025642143
504,0.742446025642143
505,0.757438689326046
506,0.803082598152689
507,0.744317095569395
508,0.758831974331648
509,0.758831974331648
510,0.758831974331648
511,0.760568756944433
512,0.76624116977757
513,0.783600242825577
514,0.803082598152689
515,0.803082598152689
516,0.746589410254682
517,0.803082598152689
518,0.742446025642143
519,0.742446025642143
520,0.742446025642143
521,0.752512978614057
522,0.742446025642143
523,0.803082598152689
524,0.742446025642143
525,0.803082598152689
526,0.742446025642143
527,0.742446025642143
528,0.745352726584387
529,0.752512978614057
530,0.803082598152689
531,0.803082598152689
532,0.745352726584387
533,0.803082598152689
534,0.76624116977757
535,0.803082598152689
536,0.751857040540713
537,0.781855327196138
538,0.752512978614057
539,0.745352726584387
540,0.742446025642143
541,0.753207202912475
542,0.803082598152689
543,0.743477092115481
544,0.803082598152689
545,0.760568756944433
546,0.760568756944433
547,0.803082598152689
548,0.803082598152689
549,0.803082598152689
550,0.803082598152689
551,0.803082598152689
552,0.803082598152689
553,0.803082598152689
554,0.803082598152689
555,0.803082598152689
556,0.803082598152689
557,0.803082598152689
558,0.803082598152689
559,0.803082598152689
560,0.803082598152689
561,0.742446025642143
562,0.803082598152689
563,0.803082598152689
564,0.742446025642143
565,0.745352726584387
566,0.752512978614057
567,0.803082598152689
568,0.742871071029421
569,0.803082598152689
570,0.781855327196138
571,0.742446025642143
572,0.742446025642143
573,0.742446025642143
574,0.744791885459783
575,0.745352726584387
576,0.742446025642143
577,0.742446025642143
578,0.803082598152689
579,0.742871071029421
580,0.803082598152689
581,0.752128027508747
582,0.803082598152689
583,0.742446025642143
584,0.742446025642143
585,0.742871071029421
586,0.764689692236281
587,0.742446025642143
588,0.803082598152689
589,0.742446025642143
590,0.742871071029421
591,0.803082598152689
592,0.746589410254682
593,0.742871071029421
594,0.744791885459783
595,0.743477092115481
596,0.745352726584387
597,0.745715476160144
598,0.753207202912475
599,0.803082598152689
600,0.803082598152689
601,0.752128027508747
602,0.749725223806971
603,0.803082598152689
604,0.745352726584387
605,0.742446025642143
606,0.803082598152689
607,0.743477092115481
608,0.752512978614057
609,0.742871071029421
610,0.803082598152689
611,0.749025044717805
612,0.803082598152689
613,0.803082598152689
614,0.752128027508747
615,0.742871071029421
616,0.752128027508747
617,0.803082598152689
618,0.803082598152689
619,0.803082598152689
620,0.753207202912475
621,0.768951594201676
622,0.803082598152689
623,0.803082598152689
624,0.803082598152689
625,0.781855327196138
626,0.803082598152689
627,0.803082598152689
628,0.803082598152689
629,0.742446025642143
630,0.742446025642143
631,0.742446025642143
632,0.742446025642143
633,0.781855327196138
634,0.753207202912475
635,0.742446025642143
636,0.742446025642143
637,0.742871071029421
638,0.752512978614057
639,0.744791885459783
640,0.803082598152689
641,0.803082598152689
642,0.803082598152689
643,0.742446025642143
644,0.742446025642143
645,0.803082598152689
646,0.803082598152689
647,0.745352726584387
648,0.756781611609156
649,0.742871071029421
650,0.742446025642143
651,0.749025044717805
652,0.742446025642143
653,0.742446025642143
654,0.742446025642143
655,0.742446025642143
656,0.742446025642143
657,0.742446025642143
658,0.743477092115481
659,0.742446025642143
660,0.742446025642143
661,0.742446025642143
662,0.742446025642143
663,0.803082598152689
664,0.742446025642143
665,0.742446025642143
666,0.803082598152689
667,0.742446025642143
668,0.742871071029421
669,0.803082598152689
670,0.743477092115481
671,0.742871071029421
672,0.742871071029421
673,0.753207202912475
674,0.745352726584387
675,0.744135567186132
676,0.803082598152689
677,0.760568756944433
678,0.746589410254682
679,0.746589410254682
680,0.752128027508747
681,0.803082598152689
682,0.758831974331648
683,0.803082598152689
684,0.752512978614057
685,0.758831974331648
686,0.742446025642143
