,Predicted_Survival
642,1.31392334300652
643,0.421325180690727
644,1.61530436623238
645,0.427973777667106
646,2.01773426066698
647,0.191593806128351
648,0.244842117413781
649,0.697354303148268
650,2.42492110007381
651,3.18141633779095
652,0.157586291740347
653,1.83410383420401
654,0.927264857490298
655,0.564004632926538
656,0.327678883844491
657,0.220059176988634
658,0.23359289151443
659,0.502509528638221
660,2.91509285659784
661,1.21950178908905
662,0.225284086406398
663,1.3666416564304
664,3.2332957957456
665,4.91691440156772
666,0.11669166373193
667,0.219190621856341
668,0.345795322793174
669,1.00301887399264
670,2.34289122433421
671,1.03925666045294
672,0.487925750225308
673,0.203780846745735
674,0.6561939159687
675,0.0597167642440438
676,0.428569010509612
677,0.306119260292542
678,3.42368494221267
679,0.488317171059336
680,1.36216984930778
681,0.976689809170483
682,0.150469389120156
683,0.38497755326808
684,4.90918152379345
685,0.218671205577555
686,1.15714605129336
687,0.747122763198589
688,0.227493456927717
689,3.25255556771895
690,0.430223002181877
691,0.345101964763138
692,0.121359662836924
693,0.607138116699763
694,0.903177947827744
695,0.986150521138997
696,0.151626916022631
697,0.238493132345121
698,0.948839652686192
699,0.499045317835007
700,3.90948375755053
701,4.57680173647561
702,1.58884597720843
703,1.26685331074318
704,0.790679506040712
705,0.735540709726472
706,0.551001798979903
707,0.407584122881356
708,0.881831135562425
709,0.0597167642440438
710,0.401919594476995
711,0.264225962931711
712,1.77463855593571
713,0.483806662762581
714,2.15951899924475
715,0.126033755165478
716,0.524829850917415
717,0.251341256408197
718,0.274791873797776
719,0.152303574543858
720,0.144558998179459
721,2.10953397559158
722,0.192077133158999
723,1.95463495782467
724,0.717837394730639
725,0.595389405926111
726,0.81983569356102
727,0.925076162266756
728,0.811877796483971
729,0.413453603093874
730,0.518477702934218
731,1.80762332613889
732,1.03925666045294
733,0.130950769501736
734,0.232004281026176
735,0.929627255142764
736,0.0653817361762465
737,1.09290450460893
738,0.701911380492645
739,0.193435822571408
740,0.357290853877425
741,3.92977757107308
742,0.638291832999986
743,3.18012340880976
744,1.84419051018679
745,1.82337213895691
746,1.00380745315092
747,0.729769711147396
748,0.268706301926141
749,4.20217562114732
750,1.01723617029366
751,0.233004762031834
752,0.611263866112472
753,0.925205540813151
754,2.83057932422878
755,0.300612637141824
756,5.21407451445869
757,0.559623683739754
758,0.7242515058108
759,0.760838582882517
760,0.62590993742698
761,0.83609169781378
762,0.173467687013805
763,0.198408815045555
764,0.709817369865868
765,1.95908946145714
766,4.98609890111817
767,0.423063180091133
768,0.312166661965925
769,0.64877037001695
770,1.64636390614202
771,0.663740584016615
772,0.0771136055016669
773,0.0932813842700659
774,0.49687380186684
775,0.272071090637559
776,0.979817143033985
777,0.101642492658197
778,0.893867269075806
779,0.642592374269043
780,0.51921834900395
781,1.01959384527142
782,0.139877247349098
783,0.516258784436371
784,0.810490522789879
785,0.666893783621481
786,0.834155186797329
787,1.08909616211731
788,0.64127401905866
789,0.200527671583926
790,1.03494105928964
791,1.4578922136135
792,1.76423243941406
793,2.00190605212043
794,3.9877330727427
795,0.567671495253706
796,0.080311822835063
797,2.48713578617081
798,0.294842188637769
799,1.29643872909629
800,0.777043027019942
801,1.24391465030394
802,0.290021283859049
803,1.25767474749718
804,0.0677271129705099
805,0.444457580508635
806,0.15796921414886
807,0.707551808466513
808,2.56379414799406
809,0.319810656102928
810,0.359826199530574
811,0.491961365544222
812,0.418865193065126
813,2.48046568889306
814,0.486083645696838
815,0.858424262034143
816,1.116382876969
817,1.69763498604086
818,0.278863963446396
819,0.609952658273608
820,0.549277689213329
821,0.287383983087637
822,0.829014787494551
823,0.371870460686898
824,0.196519442669214
825,0.140191128975675
826,0.133775666090993
827,0.34111059252241
828,0.470340210841118
829,0.0917102157596913
830,2.98575788292501
831,1.36512078114825
832,1.69886118403194
833,0.491961365544222
834,0.3965120553419
835,1.36526785937292
836,0.300041344957203
837,0.991371255702028
838,0.684602899426121
839,0.206892563193414
840,0.0719911525946852
841,0.272224183595726
842,0.551038338666437
843,3.16018085302951
844,0.0653817361762465
845,1.33989728659789
846,0.968104319921151
847,1.45154725958136
848,0.0669029092388648
849,7.23040731653105
850,1.86872244025827
851,0.219407819619952
852,1.56497847363191
853,0.416615729345184
854,2.62406839893434
855,1.77506911895576
856,4.06309998524388
857,1.56035110221494
858,0.304982865000852
859,0.426348666811196
860,1.76649910220058
861,1.22995809100662
862,0.437190344826687
863,2.29634202625551
864,0.772939770758245
865,2.62344344494014
866,0.153926780558586
867,0.359805183508025
868,1.9985176802344
869,0.855594029807242
870,0.25500576076392
871,0.335647442615118
872,1.32660170407022
873,0.0864887913646863
874,1.00645737748602
875,4.35587320576621
876,0.463960896554984
877,0.390742840712621
878,2.16649569579817
879,0.423540961637673
880,1.8042975312994
881,0.290772971823053
882,0.311836317235788
883,2.77187964157528
884,0.326625274425988
885,0.61004472169465
886,1.71199403557873
887,0.56398654331864
888,0.0879512689755761
889,0.0864239711219677
890,0.250332101498196
891,2.01724091485698
892,3.00752327180067
893,1.05878186048852
894,0.999519040357351
895,0.464773442740743
896,1.03869146818891
897,2.19710492464081
898,1.43347506746652
899,0.816034939917065
900,0.070655780362112
901,1.20990471563804
902,1.96512585606765
903,2.89299930667692
904,0.129102731999416
905,0.574143068014487
906,0.37228518626565
907,0.403016643910634
908,1.65816414364654
909,2.11108403974895
910,0.485179396246648
911,0.893644156775868
912,0.256318611913618
913,1.28527053684361
914,2.76103710065267
915,1.06833751528332
916,0.262456212241737
917,0.262153908472059
918,0.383350424549195
919,0.141107251260794
920,0.216877653032847
921,0.110054951824853
922,2.0295068709962
923,1.25767474749718
924,0.247872410679119
925,0.359979835509585
926,1.44065307236273
927,0.469448101656505
