,Predicted_censored
423,0.398898475320668
424,0.581224381587041
425,0.439277422431064
426,0.272453889037135
427,0.45081448335817
428,0.624550646969941
429,0.162177571049578
430,0.249859283615529
431,0.631512580414553
432,0.211445185764551
433,0.113728909402193
434,0.0981906948612827
435,0.671553906405018
436,0.487067786611269
437,0.527863803596786
438,0.668106006024329
439,0.619847020457257
440,0.76953908363142
441,0.731483343403322
442,0.250843940617413
443,0.635283627061279
444,0.21579382692697
445,0.344585776343823
446,0.251691140653093
447,0.707884036550599
448,0.751292055147206
449,0.749216208955076
450,0.757003398776411
451,0.238621872080954
452,0.788622200085975
453,0.446931812030634
454,0.15019406903891
455,0.581255216492495
456,0.0884395682121381
457,0.503177788974704
458,0.380768785617828
459,0.438679429204057
460,0.134681240162123
461,0.0671916607865349
462,0.746926395122016
463,0.433839360011004
464,0.639658244775612
465,0.834416947194214
466,0.682115829157778
467,0.321024138098427
468,0.079574739456566
469,0.230875910868211
470,0.143328872445275
471,0.113638076520579
472,0.297530945846663
473,0.586285659619823
474,0.119126536551188
475,0.119312445965108
476,0.126708056528028
477,0.286975015167144
478,0.188148731170194
479,0.142681056676557
480,0.120679825157346
481,0.304163191286042
482,0.152333964100357
483,0.248656441556169
484,0.515600399988614
485,0.33930218706251
486,0.768182542569434
487,0.18564802122658
488,0.272583611366988
489,0.145600824457625
490,0.297016073566365
491,0.419972747664308
492,0.477316192388055
493,0.470290501860941
494,0.336956019789261
495,0.126639289980622
496,0.622473318195494
497,0.36703800642684
498,0.194844191769338
499,0.532605053263282
500,0.260097274299707
501,0.539110140711129
502,0.696285047195127
503,0.135088487515868
504,0.107856640955116
505,0.559262535158537
506,0.702736420884642
507,0.31523938428408
508,0.660870835241189
509,0.231018039744094
510,0.544161668382803
511,0.462552663999575
512,0.542139346815774
513,0.64907134626543
514,0.779663042857331
515,0.790007902763992
516,0.437696065009108
517,0.798261088876547
518,0.389175285952843
519,0.250108829400411
520,0.34881480269165
521,0.613582291090639
522,0.121635106124466
523,0.479702057039639
524,0.214056990693714
525,0.567615743136978
526,0.263843997431567
527,0.117872544960089
528,0.403753440613817
529,0.474028068636288
530,0.739441121211974
531,0.690210233470528
532,0.381796683722257
533,0.679800569117487
534,0.378864183959859
535,0.795403862785839
536,0.560391717960881
537,0.615052383971459
538,0.4830137498553
539,0.404817109715678
540,0.287650494726793
541,0.444451555945641
542,0.586853989049709
543,0.307746605473634
544,0.551330164156931
545,0.623490613336704
546,0.464832194720151
547,0.49200074091582
548,0.536653964483838
549,0.5200774264092
550,0.887607997279769
551,0.882771720028799
552,0.445988149876581
553,0.432257378509168
554,0.635181427523791
555,0.864457863100659
556,0.907955613627595
557,0.80902213874323
558,0.877467102298365
559,0.662787509120066
560,0.725274165634459
561,0.182092909805016
562,0.660623145715944
563,0.633726649348719
564,0.122423788370011
565,0.475120705972599
566,0.419493816893475
567,0.761957202143761
568,0.259028213071972
569,0.748747299790777
570,0.619023271930969
571,0.154761393033623
572,0.198888974578829
573,0.142888186753951
574,0.371189661800254
575,0.390882754953908
576,0.112225461018768
577,0.382606232589861
578,0.712633933725844
579,0.347094537938285
580,0.679113884655536
581,0.699863329432204
582,0.779128604481697
583,0.295025404556112
584,0.137380901511729
585,0.307725821486673
586,0.535594335266982
587,0.127262139249516
588,0.764385319792244
589,0.325195588639324
590,0.471978462435486
591,0.701163983018245
592,0.256502397580309
593,0.274627270038818
594,0.44730194171663
595,0.461057825603515
596,0.579342597796437
597,0.513679611461681
598,0.471472724593562
599,0.34574275795469
600,0.735411277708515
601,0.554030114835064
602,0.629063459041068
603,0.710650083923814
604,0.382480818192321
605,0.383760188122096
606,0.666841689311772
607,0.40466964081867
608,0.551112373067673
609,0.362702443028156
610,0.764459738394599
611,0.404707109843127
612,0.640114718385546
613,0.761736959751116
614,0.467119449640317
615,0.245866533741024
616,0.575214196488577
617,0.569377393750595
618,0.691751722179705
619,0.596793080827573
620,0.647721082029148
621,0.668321773711563
622,0.565357228687992
623,0.531000239230201
624,0.555555663348846
625,0.636262194265494
626,0.806813577493935
627,0.579494002308804
628,0.69462449749628
629,0.183745163653521
630,0.126900178062835
631,0.108183028199222
632,0.230190739745401
633,0.675451696988992
634,0.65035497819192
635,0.201575496295298
636,0.398031889865181
637,0.148928090711904
638,0.306801364470546
639,0.340891156589872
640,0.75322381843424
641,0.679535883066157
642,0.831916553518364
643,0.286317089688652
644,0.214835109399454
645,0.644731565037138
646,0.711207528100547
647,0.165391606125407
648,0.626523070541626
649,0.192389422332071
650,0.135661586031105
651,0.488851188752312
652,0.0978830060145069
653,0.324710757525728
654,0.184677229701543
655,0.117223287215411
656,0.144171516047551
657,0.205591120885013
658,0.475572347562011
659,0.223411075983311
660,0.215044311277427
661,0.221811871263421
662,0.167065052361997
663,0.808785267364268
664,0.222036777478224
665,0.285577326553474
666,0.765513999583349
667,0.254810429924104
668,0.211383030788126
669,0.729670545200611
670,0.293039298392875
671,0.372944826489067
672,0.391338161298414
673,0.463808760311514
674,0.502828824590663
675,0.415614273199877
676,0.414965467781572
677,0.545858129499049
678,0.399887800776458
679,0.480804801968235
680,0.451358235529471
681,0.681691595548115
682,0.46048621968634
683,0.822153938078724
684,0.418655750899283
685,0.669093305884065
686,0.328677947586461
